league_id,team_id,Team Name,player_api_id,player_name,Player Rating,Finishing,Acceleration,Interceptions,Marking,Positioning
17642,9771,SV Darmstadt 98,49866,Manuel Iturra,78,27,74,85,71,52
17642,9772,SV Darmstadt 98,46509,Angel Di Maria,86,75,91,72,61,84
17642,9772,SV Darmstadt 98,52133,David Luiz,83,64,81,85,82,75
17642,9772,SV Darmstadt 98,24415,David Suazo,83,82,92,69,31,84
17642,9772,SV Darmstadt 98,37581,Ezequiel Garay,83,48,71,87,88,73
17642,9772,SV Darmstadt 98,39122,Jonas,83,87,80,66,45,87
17642,9772,SV Darmstadt 98,38821,Jose Antonio Reyes,85,79,87,82,24,84
17642,9772,SV Darmstadt 98,30989,Julio Cesar,89,25,76,76,25,86
17642,9773,SV Darmstadt 98,20276,Hulk,85,87,93,74,33,88
17642,9773,SV Darmstadt 98,30657,Iker Casillas,91,25,71,87,25,52
17642,9773,SV Darmstadt 98,164684,James Rodriguez,87,85,81,58,36,83
17642,9773,SV Darmstadt 98,30536,Lisandro Lopez,85,90,87,81,25,93
17642,9773,SV Darmstadt 98,40964,Lucho Gonzalez,85,78,79,87,67,84
7809,9776,SV Darmstadt 98,29255,Dominik Kumbela,74,78,84,27,26,76
7809,9776,SV Darmstadt 98,177942,Ermin Bicakcic,77,24,68,76,78,33
7809,9776,SV Darmstadt 98,171548,Haavard Nielsen,72,75,89,45,45,74
7809,9776,SV Darmstadt 98,208230,Karim Bellarabi,83,75,91,38,28,81
7809,9776,SV Darmstadt 98,166932,Marcel Correia,72,38,64,73,72,49
7809,9776,SV Darmstadt 98,25628,Marco Caligiuri,72,52,77,72,71,71
7809,9776,SV Darmstadt 98,113902,Mirko Boland,72,68,85,70,60,69
24558,9777,SV Darmstadt 98,40939,Carlos Saleiro,74,77,78,71,37,78
24558,9777,SV Darmstadt 98,195706,Francois Moubandje,73,39,71,73,77,73
24558,9777,SV Darmstadt 98,67401,Goran Karanovic,68,66,76,45,30,82
24558,9777,SV Darmstadt 98,185704,Ishmael Yartey,69,61,91,28,25,67
24558,9777,SV Darmstadt 98,51423,Julian Esteban,70,71,72,61,45,69
21518,9783,SV Darmstadt 98,45744,Adrian Lopez,81,79,89,68,23,84
21518,9783,SV Darmstadt 98,31045,Andres Guardado,82,77,90,79,71,75
21518,9783,SV Darmstadt 98,30752,Carlos Marchena,83,65,81,81,87,86
21518,9783,SV Darmstadt 98,41167,Filipe Luis,82,73,86,84,84,76
21518,9783,SV Darmstadt 98,33761,Juan Carlos Valeron,86,76,81,88,25,85
21518,9783,SV Darmstadt 98,34956,Mista,81,85,73,75,45,81
7809,9788,SV Darmstadt 98,38432,Dante,84,56,74,85,85,77
7809,9788,SV Darmstadt 98,207236,Granit Xhaka,82,58,72,76,71,79
7809,9788,SV Darmstadt 98,184554,Marc-Andre ter Stegen,82,25,60,22,25,25
7809,9788,SV Darmstadt 98,129944,Marco Reus,86,86,89,73,30,87
7809,9788,SV Darmstadt 98,71353,Marko Marin,81,72,88,59,26,75
7809,9788,SV Darmstadt 98,40735,Martin Stranzl,81,48,80,83,87,82
7809,9788,SV Darmstadt 98,58346,Max Kruse,81,81,75,55,54,84
7809,9789,SV Darmstadt 98,73167,Henrik Mkhitaryan,85,81,89,68,49,84
7809,9789,SV Darmstadt 98,27335,Kevin-Prince Boateng,85,80,82,77,72,82
7809,9789,SV Darmstadt 98,129944,Marco Reus,86,86,89,73,30,87
7809,9789,SV Darmstadt 98,177714,Mario Goetze,86,82,84,55,25,86
7809,9789,SV Darmstadt 98,36388,Mats Hummels,86,62,74,91,86,80
7809,9790,SV Darmstadt 98,25524,Frank Rost,85,22,57,66,21,35
7809,9790,SV Darmstadt 98,27461,Heiko Westermann,82,67,79,82,84,79
7809,9790,SV Darmstadt 98,30764,Ivica Olic,84,86,88,79,41,89
7809,9790,SV Darmstadt 98,24104,Jaroslav Drobny,82,36,64,77,25,41
7809,9790,SV Darmstadt 98,36183,Jerome Boateng,87,37,79,84,84,72
7809,9790,SV Darmstadt 98,30496,Mladen Petric,82,86,77,71,25,81
13274,9791,SV Darmstadt 98,104045,Bas Dost,79,86,68,70,29,87
13274,9791,SV Darmstadt 98,178762,Lerin Duarte,74,63,86,68,57,72
13274,9791,SV Darmstadt 98,212819,Mark Uth,74,73,77,46,24,80
13274,9791,SV Darmstadt 98,150119,Marko Vejinovic,77,60,68,71,64,74
13274,9791,SV Darmstadt 98,30921,Matthew Amoah,74,83,82,73,27,85
1729,9798,SV Darmstadt 98,119079,Alex McCarthy,75,25,59,22,36,50
1729,9798,SV Darmstadt 98,40940,Daniel Carrico,80,63,76,84,80,76
1729,9798,SV Darmstadt 98,40565,Danny Guthrie,75,63,75,75,59,77
1729,9798,SV Darmstadt 98,33615,Ian Harte,74,63,68,72,73,73
1729,9798,SV Darmstadt 98,34176,Jason Roberts,76,79,81,68,35,79
1729,9798,SV Darmstadt 98,24754,Jobi McAnuff,74,65,81,71,62,69
19694,9800,SV Darmstadt 98,231592,Aaron Mooy,75,69,76,63,56,73
19694,9800,SV Darmstadt 98,32674,Craig Dargo,77,83,80,62,31,64
19694,9800,SV Darmstadt 98,23781,Eric Djemba-Djemba,74,57,71,59,77,62
19694,9800,SV Darmstadt 98,32968,John Potter,75,78,74,71,66,84
19694,9800,SV Darmstadt 98,32457,Lee Mair,73,40,61,60,74,58
13274,9803,SV Darmstadt 98,240235,Danilo Pereira,80,50,69,85,78,67
13274,9803,SV Darmstadt 98,30667,Eric Addo,73,32,79,69,71,77
13274,9803,SV Darmstadt 98,45830,Frank Demouge,73,85,68,76,55,80
13274,9803,SV Darmstadt 98,157901,Jagos Vukovic,74,27,61,75,76,56
13274,9803,SV Darmstadt 98,26612,Mads Junker,75,86,80,65,28,82
10257,9804,SV Darmstadt 98,41269,Alessio Cerci,82,79,88,67,30,82
10257,9804,SV Darmstadt 98,38827,Amauri,85,90,82,81,43,85
10257,9804,SV Darmstadt 98,39367,Antonio Nocerino,82,78,82,82,77,82
10257,9804,SV Darmstadt 98,27661,Eugenio Corini,84,77,78,83,68,83
10257,9804,SV Darmstadt 98,39540,Fabio Quagliarella,83,85,88,80,39,85
10257,9804,SV Darmstadt 98,150670,Kamil Glik,82,25,63,86,85,38
10257,9804,SV Darmstadt 98,39323,Matteo Sereni,83,23,52,66,29,75
17642,9807,SV Darmstadt 98,24385,Abel Aguilar,77,70,69,81,68,82
17642,9807,SV Darmstadt 98,150064,Baiano,77,57,82,78,80,70
17642,9807,SV Darmstadt 98,37548,Carlos Martins,79,73,76,75,61,76
17642,9807,SV Darmstadt 98,78544,Lima,80,82,79,68,45,82
17642,9807,SV Darmstadt 98,164128,Miguel Rosa,78,72,78,48,32,78
17642,9809,SV Darmstadt 98,25929,Bruno Moraes,72,71,72,25,21,71
17642,9809,SV Darmstadt 98,106175,Diego Angelo,73,52,66,75,79,69
17642,9809,SV Darmstadt 98,164241,Joao Pedro,71,67,76,29,24,69
17642,9809,SV Darmstadt 98,150299,Joao Real,71,40,66,74,74,55
17642,9809,SV Darmstadt 98,38502,Marcelinho,71,70,76,50,29,76
17642,9809,SV Darmstadt 98,112801,Marinho,72,66,92,57,53,70
7809,9810,SV Darmstadt 98,27476,Aleksandar Vasoski,77,27,74,69,81,71
7809,9810,SV Darmstadt 98,27478,Alexander Meier,79,85,79,71,44,86
7809,9810,SV Darmstadt 98,106309,Carlos Zambrano,77,50,72,75,78,65
7809,9810,SV Darmstadt 98,18904,David Abraham,77,55,74,76,77,62
7809,9810,SV Darmstadt 98,35997,Halil Altintop,81,84,84,67,25,81
7809,9810,SV Darmstadt 98,170775,Haris Seferovic,77,80,69,36,45,79
7809,9810,SV Darmstadt 98,27481,Ioannis Amanatidis,78,81,82,61,34,74
7809,9810,SV Darmstadt 98,145550,Kevin Trapp,82,25,56,52,25,49
7809,9810,SV Darmstadt 98,267380,Lucas Piazon,77,74,78,32,25,72
1729,9817,SV Darmstadt 98,41365,Etienne Capoue,79,57,74,81,82,83
1729,9817,SV Darmstadt 98,30455,Heurelho Gomes,83,40,65,65,35,86
1729,9817,SV Darmstadt 98,37411,Jose Manuel Jurado,80,76,82,82,27,78
1729,9817,SV Darmstadt 98,37631,Mario Suarez,80,69,75,85,77,76
1729,9817,SV Darmstadt 98,71724,Miguel Layun,78,68,89,78,72,76
7809,9823,SV Darmstadt 98,30834,Arjen Robben,90,85,96,72,29,89
7809,9823,SV Darmstadt 98,30924,Franck Ribery,90,81,94,88,25,86
7809,9823,SV Darmstadt 98,30709,Luca Toni,89,96,76,81,25,95
7809,9823,SV Darmstadt 98,39774,Lucio,89,52,85,89,91,86
7809,9823,SV Darmstadt 98,27299,Manuel Neuer,90,25,58,50,25,39
24558,9824,SV Darmstadt 98,209371,Ali Messaoud,67,64,67,34,25,67
24558,9824,SV Darmstadt 98,25813,Florian Stahel,69,51,74,66,72,73
24558,9824,SV Darmstadt 98,294256,Levent Guelen,69,24,77,64,70,54
24558,9824,SV Darmstadt 98,32343,Markus Neumayr,67,68,71,53,38,66
24558,9824,SV Darmstadt 98,301167,Mauro Caballero,68,70,76,21,17,71
24558,9824,SV Darmstadt 98,113227,Moreno Costanzo,69,72,68,63,47,81
1729,9825,SV Darmstadt 98,30613,Cesc Fabregas,89,83,77,90,73,93
1729,9825,SV Darmstadt 98,30960,Emmanuel Adebayor,87,90,84,69,23,87
1729,9825,SV Darmstadt 98,30648,Jens Lehmann,88,21,57,81,21,58
1729,9825,SV Darmstadt 98,32118,Lukas Podolski,87,90,93,59,33,82
1729,9825,SV Darmstadt 98,36378,Mesut Oezil,88,77,85,64,44,85
1729,9826,SV Darmstadt 98,26777,Brede Hangeland,83,44,70,89,86,89
1729,9826,SV Darmstadt 98,31953,Cameron Jerome,78,84,90,68,45,79
1729,9826,SV Darmstadt 98,130670,Chung-Yong Lee,78,76,84,74,42,76
1729,9826,SV Darmstadt 98,24744,Daniel Gabbidon,78,44,82,74,74,77
1729,9826,SV Darmstadt 98,30960,Emmanuel Adebayor,87,90,84,69,23,87
1729,9826,SV Darmstadt 98,25537,Marouane Chamakh,82,82,81,84,75,86
4769,9827,SV Darmstadt 98,26142,Carlos Henrique,82,50,73,75,84,77
4769,9827,SV Darmstadt 98,26168,Cedric Carrasso,83,25,62,73,25,58
4769,9827,SV Darmstadt 98,40710,Fernando Cavenaghi,82,93,81,87,55,94
4769,9827,SV Darmstadt 98,154232,Grzegorz Krychowiak,82,44,69,86,83,52
4769,9827,SV Darmstadt 98,26119,Marc Planus,84,39,72,78,87,82
4769,9827,SV Darmstadt 98,25537,Marouane Chamakh,82,82,81,84,75,86
4769,9829,SV Darmstadt 98,27430,Dimitar Berbatov,86,92,85,78,25,89
4769,9829,SV Darmstadt 98,33074,Eidur Gudjohnsen,86,88,78,84,42,83
4769,9829,SV Darmstadt 98,164684,James Rodriguez,87,85,81,58,36,83
4769,9829,SV Darmstadt 98,30841,Maarten Stekelenburg,85,42,64,62,28,71
4769,9829,SV Darmstadt 98,37259,Mahamadou Diarra,87,65,76,88,84,83
4769,9830,SV Darmstadt 98,106292,Filip Djordjevic,80,84,78,64,35,86
4769,9830,SV Darmstadt 98,30753,Ivan Klasnic,83,82,82,71,23,83
4769,9830,SV Darmstadt 98,26313,Jerome Alonzo,78,25,54,60,25,26
4769,9830,SV Darmstadt 98,37756,Johan Audel,78,84,84,70,33,78
4769,9830,SV Darmstadt 98,26171,Lorik Cana,81,32,80,82,80,82
4769,9830,SV Darmstadt 98,26778,Michael Gravgaard,81,29,70,75,78,74
4769,9831,SV Darmstadt 98,40659,Anthony Mounier,79,75,91,74,41,76
4769,9831,SV Darmstadt 98,32566,Camel Meriem,79,64,73,48,29,68
4769,9831,SV Darmstadt 98,30908,Emerse Fae,80,61,88,76,73,76
4769,9831,SV Darmstadt 98,26162,Francois Clerc,79,43,79,75,81,79
4769,9831,SV Darmstadt 98,26163,Hatem Ben Arfa,82,82,86,78,33,80
4769,9831,SV Darmstadt 98,39987,Loic Remy,83,84,91,72,23,81
4769,9831,SV Darmstadt 98,26155,Mathieu Bodmer,82,79,84,85,77,81
4769,9836,SV Darmstadt 98,37280,Abdoulaye Meite,79,40,63,70,76,53
4769,9836,SV Darmstadt 98,210404,Benjamin Corgnet,76,73,84,71,73,72
4769,9836,SV Darmstadt 98,26287,Cedric Varrault,76,46,70,74,79,66
4769,9836,SV Darmstadt 98,30526,Daisuke Matsui,75,74,79,72,34,73
4769,9836,SV Darmstadt 98,210406,Eric Bautheac,75,78,81,42,35,72
4769,9836,SV Darmstadt 98,163205,Gael Kakuta,76,68,84,47,23,69
4769,9837,SV Darmstadt 98,210683,Aissa Mandi,79,41,77,79,82,67
4769,9837,SV Darmstadt 98,256727,Alhassane Bangoura,77,68,93,36,25,79
4769,9837,SV Darmstadt 98,131995,Benjamin Moukandjo,77,80,91,41,25,78
4769,9837,SV Darmstadt 98,41175,David Ngog,78,80,85,74,26,78
4769,9837,SV Darmstadt 98,154232,Grzegorz Krychowiak,82,44,69,86,83,52
4769,9837,SV Darmstadt 98,30900,Kossi Agassa,80,25,67,71,25,73
13274,9839,SV Darmstadt 98,232103,Ahmed Musa,76,79,95,25,25,79
13274,9839,SV Darmstadt 98,36013,Dennis Gentenaar,73,25,62,70,30,41
13274,9839,SV Darmstadt 98,163824,Josue,77,71,83,55,56,74
13274,9839,SV Darmstadt 98,72656,Keisuke Honda,81,80,84,72,73,85
13274,9839,SV Darmstadt 98,72665,Maya Yoshida,73,34,72,74,77,42
4769,9847,SV Darmstadt 98,26564,Alex,87,51,91,85,86,84
4769,9847,SV Darmstadt 98,30612,David Beckham,87,72,78,85,66,87
4769,9847,SV Darmstadt 98,49677,Edinson Cavani,87,90,84,75,51,90
4769,9847,SV Darmstadt 98,39989,Gregory Coupet,92,21,55,68,21,45
4769,9847,SV Darmstadt 98,32572,Ludovic Giuly,87,81,87,83,38,80
1729,9850,SV Darmstadt 98,38369,Dieumerci Mbokani,79,84,85,54,27,79
1729,9850,SV Darmstadt 98,194165,Harry Kane,82,85,74,35,41,84
1729,9850,SV Darmstadt 98,34261,Johan Elmander,85,88,81,75,31,81
1729,9850,SV Darmstadt 98,40602,John Ruddy,79,25,65,54,25,60
1729,9850,SV Darmstadt 98,33852,Jonas Gutierrez,79,69,82,73,72,80
1729,9850,SV Darmstadt 98,24004,Joseph Yobo,81,33,87,81,80,86
4769,9851,SV Darmstadt 98,39978,Alou Diarra,81,58,72,86,85,86
4769,9851,SV Darmstadt 98,41980,Asamoah Gyan,81,85,83,71,56,82
4769,9851,SV Darmstadt 98,11319,Benoit Costil,81,25,49,44,25,42
4769,9851,SV Darmstadt 98,25572,Jean Makoun,82,60,79,86,86,85
4769,9851,SV Darmstadt 98,26330,Jimmy Briand,81,81,90,79,75,84
4769,9851,SV Darmstadt 98,30885,John Mensah,84,38,68,77,90,86
4769,9851,SV Darmstadt 98,26172,Mickael Pagis,82,91,66,78,22,85
4769,9853,SV Darmstadt 98,26344,Bafetimbi Gomis,82,89,92,77,41,80
4769,9853,SV Darmstadt 98,26419,Blaise Matuidi,84,65,81,90,84,78
4769,9853,SV Darmstadt 98,25496,Dimitri Payet,84,79,85,73,29,79
4769,9853,SV Darmstadt 98,38700,Florent Sinama-Pongolle,83,85,90,68,29,77
4769,9853,SV Darmstadt 98,26353,Loic Perrin,82,66,74,84,86,74
4769,9853,SV Darmstadt 98,26155,Mathieu Bodmer,82,79,84,85,77,81
4769,9855,SV Darmstadt 98,26223,Bostjan Cesar,77,40,62,83,82,57
4769,9855,SV Darmstadt 98,33599,Daniel Moreira,81,87,79,76,32,81
4769,9855,SV Darmstadt 98,38773,Danijel Ljuboja,77,75,74,70,25,78
4769,9855,SV Darmstadt 98,30676,David Jemmali,77,29,76,77,84,84
4769,9855,SV Darmstadt 98,5217,Laurent Batlles,77,68,73,68,33,67
10257,9857,SV Darmstadt 98,30881,Alberto Gilardino,85,93,83,78,28,95
10257,9857,SV Darmstadt 98,41475,Alessandro Diamanti,83,73,82,68,55,79
10257,9857,SV Darmstadt 98,167634,Emanuele Giaccherini,80,66,92,72,60,80
10257,9857,SV Darmstadt 98,41671,Emiliano Viviano,80,38,45,38,25,25
10257,9857,SV Darmstadt 98,190872,Gaston Ramirez,80,75,84,40,35,78
10257,9857,SV Darmstadt 98,40962,Ibson,81,74,84,90,70,86
10257,9857,SV Darmstadt 98,50074,Juan Camilo Zuniga,80,56,89,71,73,78
10257,9857,SV Darmstadt 98,32749,Marco Di Vaio,84,86,84,79,28,87
10257,9858,SV Darmstadt 98,39762,Alessandro Budel,80,65,69,68,75,74
10257,9858,SV Darmstadt 98,41475,Alessandro Diamanti,83,73,82,68,55,79
10257,9858,SV Darmstadt 98,31739,Cristiano Zanetti,82,72,74,85,84,84
10257,9858,SV Darmstadt 98,128732,Jonathas,79,84,75,58,33,83
10257,9858,SV Darmstadt 98,39323,Matteo Sereni,83,23,52,66,29,75
19694,9860,SV Darmstadt 98,32593,Andrew Driver,78,66,91,63,50,71
19694,9860,SV Darmstadt 98,39223,Andy Webster,74,39,69,72,75,63
19694,9860,SV Darmstadt 98,47553,Blazey Augustyn,74,44,68,74,75,74
19694,9860,SV Darmstadt 98,32581,Christophe Berra,76,35,68,74,77,61
19694,9860,SV Darmstadt 98,23317,David Templeton,74,74,82,61,55,72
19694,9860,SV Darmstadt 98,30335,Laryea Kingston,80,63,78,67,60,70
19694,9860,SV Darmstadt 98,32583,Lee Wallace,74,46,84,71,78,63
19694,9860,SV Darmstadt 98,38449,Miguel Pallardo,74,61,75,82,79,77
21518,9864,SV Darmstadt 98,25563,Carlos Kameni,82,25,44,32,25,25
21518,9864,SV Darmstadt 98,42168,Diego Lugano,82,47,76,82,89,85
21518,9864,SV Darmstadt 98,31047,Guillermo Ochoa,82,25,87,68,25,69
21518,9864,SV Darmstadt 98,191315,Isco,84,78,83,53,46,82
21518,9864,SV Darmstadt 98,39990,Jeremy Toulalan,84,27,74,92,84,87
21518,9864,SV Darmstadt 98,37824,Joaquin,88,74,89,78,60,82
21518,9864,SV Darmstadt 98,38822,Julio Baptista,82,86,81,82,60,82
21518,9864,SV Darmstadt 98,30459,Martin Demichelis,85,43,72,86,85,77
21518,9865,SV Darmstadt 98,189192,Aleix Vidal,79,67,90,73,68,73
21518,9865,SV Darmstadt 98,75310,Alvaro Negredo,84,86,81,82,36,86
21518,9865,SV Darmstadt 98,96613,Diego Alves,83,25,57,67,25,69
21518,9865,SV Darmstadt 98,18384,Diego Valeri,78,72,79,79,33,79
21518,9865,SV Darmstadt 98,38241,Helder Barbosa,78,73,86,66,43,76
21518,9865,SV Darmstadt 98,43329,Kalu Uche,80,77,86,77,36,74
21518,9867,SV Darmstadt 98,38131,Alejandro Alfaro,75,78,76,74,47,83
21518,9867,SV Darmstadt 98,75354,Ayoze Garcia Perez,74,80,82,70,34,81
21518,9867,SV Darmstadt 98,40600,Daniel Kome,74,73,86,70,22,68
21518,9867,SV Darmstadt 98,75376,Julian Ramos Omar,74,66,84,69,58,72
21518,9867,SV Darmstadt 98,21450,Marc Bertran,74,39,78,84,74,79
21518,9867,SV Darmstadt 98,33964,Mikel Alonso,75,70,75,79,71,77
21518,9868,SV Darmstadt 98,18784,Emiliano Daniel Armenteros,75,70,75,65,48,81
21518,9868,SV Darmstadt 98,49836,Fabian Orellana,80,75,87,68,25,75
21518,9868,SV Darmstadt 98,49672,Giancarlo Maldonado,77,84,80,73,61,80
21518,9868,SV Darmstadt 98,99333,Jose Manuel Casado,75,52,83,77,74,61
21518,9868,SV Darmstadt 98,102619,Mario Bermejo,76,80,79,74,34,84
21518,9868,SV Darmstadt 98,37510,Momo,75,76,76,64,38,76
21518,9869,SV Darmstadt 98,107929,Alberto Botia,77,56,69,77,78,75
21518,9869,SV Darmstadt 98,395154,Alen Halilovic,77,62,83,55,50,75
21518,9869,SV Darmstadt 98,24383,Diego Castro,79,77,88,70,38,81
21518,9869,SV Darmstadt 98,101070,Gregory Arnolin,78,52,66,82,73,70
21518,9869,SV Darmstadt 98,541557,Jony,77,78,87,52,55,77
21518,9869,SV Darmstadt 98,75195,Juan Pablo,77,21,62,47,21,34
21518,9869,SV Darmstadt 98,78404,Michel,77,67,72,82,77,73
21518,9869,SV Darmstadt 98,38886,Miguel Angel de las Cuevas,77,68,81,77,50,75
4769,9873,SV Darmstadt 98,25664,Dianbobo Balde,78,22,57,69,76,64
4769,9873,SV Darmstadt 98,26308,Jacques Abardonado,78,41,58,66,79,73
4769,9873,SV Darmstadt 98,26123,Jean-Claude Darcheville,78,81,88,67,23,71
4769,9873,SV Darmstadt 98,37756,Johan Audel,78,84,84,70,33,78
4769,9873,SV Darmstadt 98,40016,Milan Bisevac,79,43,66,84,81,78
4769,9874,SV Darmstadt 98,58499,Bojan Jokic,76,67,79,77,77,68
4769,9874,SV Darmstadt 98,115160,Brown Ideye,76,81,81,54,26,79
4769,9874,SV Darmstadt 98,201939,Cedric Bakambu,80,82,87,39,30,84
4769,9874,SV Darmstadt 98,79246,Giovanni Sio,76,80,92,33,34,76
4769,9874,SV Darmstadt 98,154280,Jordan Ayew,76,78,82,57,23,74
4769,9874,SV Darmstadt 98,147958,Marvin Martin,80,65,82,73,39,77
4769,9874,SV Darmstadt 98,26374,Mevlut Erdinc,78,85,81,71,33,81
4769,9874,SV Darmstadt 98,91560,Modibo Maiga,78,79,79,28,25,76
10257,9875,SV Darmstadt 98,25337,Cristiano Lucarelli,85,91,76,87,25,85
10257,9875,SV Darmstadt 98,49677,Edinson Cavani,87,90,84,75,51,90
10257,9875,SV Darmstadt 98,18925,Ezequiel Lavezzi,86,85,95,75,34,82
10257,9875,SV Darmstadt 98,25759,Gonzalo Higuain,86,92,90,79,28,91
10257,9875,SV Darmstadt 98,41658,Marek Hamsik,85,83,82,82,62,86
10257,9876,SV Darmstadt 98,41629,Francelino Matuzalem,79,75,76,80,59,82
10257,9876,SV Darmstadt 98,24549,Giampaolo Pazzini,84,91,87,83,28,91
10257,9876,SV Darmstadt 98,37576,Javier Saviola,81,85,88,80,23,85
10257,9876,SV Darmstadt 98,282775,Jorginho,79,64,83,78,63,74
10257,9876,SV Darmstadt 98,30709,Luca Toni,89,96,76,81,25,95
10257,9876,SV Darmstadt 98,39194,Massimo Donati,82,53,71,76,74,64
10257,9878,SV Darmstadt 98,39745,Elvis Abbruscato,78,79,76,69,32,74
10257,9878,SV Darmstadt 98,39644,Gaetano D'Agostino,83,65,73,85,68,87
10257,9878,SV Darmstadt 98,37767,Giuseppe Sculli,78,78,83,81,55,80
10257,9878,SV Darmstadt 98,128732,Jonathas,79,84,75,58,33,83
10257,9878,SV Darmstadt 98,207617,Juan Quintero,78,69,79,35,33,67
10257,9878,SV Darmstadt 98,41887,Manuele Blasi,78,67,85,74,77,78
10257,9878,SV Darmstadt 98,181910,Mattia Perin,81,26,67,34,34,46
1729,9879,SV Darmstadt 98,31907,Andrew Johnson,85,92,93,79,34,85
1729,9879,SV Darmstadt 98,23949,Darren Bent,85,90,94,77,31,88
1729,9879,SV Darmstadt 98,27430,Dimitar Berbatov,86,92,85,78,25,89
1729,9879,SV Darmstadt 98,33074,Eidur Gudjohnsen,86,88,78,84,42,83
1729,9879,SV Darmstadt 98,30841,Maarten Stekelenburg,85,42,64,62,28,71
1729,9879,SV Darmstadt 98,37259,Mahamadou Diarra,87,65,76,88,84,83
10257,9880,SV Darmstadt 98,39311,Adrian Mutu,85,92,88,80,21,87
10257,9880,SV Darmstadt 98,11685,Antonio Candreva,83,75,87,76,58,78
10257,9880,SV Darmstadt 98,167634,Emanuele Giaccherini,80,66,92,72,60,80
10257,9880,SV Darmstadt 98,39306,Luis Jimenez,81,79,85,77,55,75
10257,9880,SV Darmstadt 98,73999,Marco Parolo,81,75,74,82,71,84
10257,9882,SV Darmstadt 98,25526,Andrea Ranocchia,82,32,70,86,84,67
10257,9882,SV Darmstadt 98,27702,Angelo Palombo,82,76,75,85,80,86
10257,9882,SV Darmstadt 98,32748,Antonio Cassano,86,87,83,80,25,86
10257,9882,SV Darmstadt 98,39540,Fabio Quagliarella,83,85,88,80,39,85
10257,9882,SV Darmstadt 98,24549,Giampaolo Pazzini,84,91,87,83,28,91
10257,9882,SV Darmstadt 98,42388,Hugo Campagnaro,82,55,80,87,87,74
10257,9885,SV Darmstadt 98,30728,David Trezeguet,90,94,84,90,22,92
10257,9885,SV Darmstadt 98,34520,Fabio Cannavaro,91,21,84,93,96,94
10257,9885,SV Darmstadt 98,30717,Gianluigi Buffon,93,25,62,90,25,25
10257,9885,SV Darmstadt 98,30709,Luca Toni,89,96,76,81,25,95
10257,9885,SV Darmstadt 98,39774,Lucio,89,52,85,89,91,86
10257,9888,SV Darmstadt 98,27665,David Di Michele,82,79,82,81,54,82
10257,9888,SV Darmstadt 98,42325,Dimitrios Papadopoulos,82,81,84,65,34,77
10257,9888,SV Darmstadt 98,34969,Javier Chevanton,82,87,82,72,24,81
10257,9888,SV Darmstadt 98,155066,Juan Cuadrado,83,76,92,69,68,80
10257,9888,SV Darmstadt 98,30711,Massimo Oddo,81,69,82,85,74,83
10257,9891,SV Darmstadt 98,39345,Aleandro Rosi,73,62,80,71,70,70
10257,9891,SV Darmstadt 98,42052,Daniel Ciofani,72,75,69,29,25,79
10257,9891,SV Darmstadt 98,181921,Federico Dionisi,72,75,77,60,25,84
10257,9891,SV Darmstadt 98,181920,Francesco Bardi,75,25,57,25,25,25
10257,9891,SV Darmstadt 98,39331,Modibo Diakite,77,30,74,77,80,67
7809,9904,SV Darmstadt 98,30922,Arouna Kone,80,82,88,58,35,83
7809,9904,SV Darmstadt 98,39840,Jan Schlaudraff,80,77,88,59,42,79
7809,9904,SV Darmstadt 98,26330,Jimmy Briand,81,81,90,79,75,84
7809,9904,SV Darmstadt 98,25990,Joao Pereira,80,65,87,78,77,79
7809,9904,SV Darmstadt 98,30986,Johan Djourou,81,54,77,81,81,69
7809,9904,SV Darmstadt 98,94916,Lars Stindl,80,81,76,74,68,82
7809,9905,SV Darmstadt 98,178812,Andre Schuerrle,81,86,92,65,33,80
7809,9905,SV Darmstadt 98,30753,Ivan Klasnic,83,82,82,71,23,83
7809,9905,SV Darmstadt 98,287894,Loris Karius,80,25,60,39,25,25
7809,9905,SV Darmstadt 98,35990,Mohamed Zidan,80,87,85,64,32,75
7809,9905,SV Darmstadt 98,25611,Morten Duncan Rasmussen,80,92,62,85,29,88
21518,9906,SV Darmstadt 98,182917,David De Gea,87,25,51,30,25,25
21518,9906,SV Darmstadt 98,30909,David Villa,89,94,88,87,42,93
21518,9906,SV Darmstadt 98,31235,Diego,88,86,86,80,35,86
21518,9906,SV Darmstadt 98,38460,Diego Forlan,87,93,87,78,22,86
21518,9906,SV Darmstadt 98,30853,Fernando Torres,88,95,95,79,21,95
21518,9906,SV Darmstadt 98,39989,Gregory Coupet,92,21,55,68,21,45
13274,9908,SV Darmstadt 98,46104,Dries Mertens,82,79,92,68,34,77
13274,9908,SV Darmstadt 98,114558,Kevin Strootman,81,67,68,82,70,78
13274,9908,SV Darmstadt 98,42592,Khalid Sinouh,76,22,52,68,22,43
13274,9908,SV Darmstadt 98,27320,Matthieu Delpierre,82,32,73,77,87,79
13274,9908,SV Darmstadt 98,37193,Michel Vorm,81,27,72,52,34,69
21518,9910,SV Darmstadt 98,72623,Augusto Fernandez,79,74,71,74,36,84
21518,9910,SV Darmstadt 98,31092,Chu-Young Park,79,85,90,70,21,82
21518,9910,SV Darmstadt 98,71602,Claudio Beauvue,79,80,91,48,48,81
21518,9910,SV Darmstadt 98,49836,Fabian Orellana,80,75,87,68,25,75
21518,9910,SV Darmstadt 98,39215,Michael Krohn-Dehli,79,66,80,72,44,80
